"Industry","Short.name","Ticker","abs.change","percent.change","norm.per.change","Market.Cap.Nov5","Market.Cap.Nov7","P.E.Nov5","P.E.Nov7","Total.Return.Nov5","Total.Return.Nov7","Revenue.T12M.Nov5","Revenue.T12M.Nov7","EPS.T12M.Nov5","EPS.T12M.Nov7","percent.change.by.industry","sd"
"Financial","STATE ST CORP","STT US Equity",-2.251478,-16.0591587671809,-8.37312202682533,26196590592,20786223104,14.0199,11.768422,19.889391,12.791408,10152999936,10082999808,4.27,4.02,-7.68603674035557,11.3873076206275
"Financial","EQUIFAX INC","EFX US Equity",-3.373187,-15.7051222957539,-8.01908555539833,7089776128,5976317952,21.47826,18.105073,9.534368,30.562232,2112100032,2112100032,2.51,2.51,-7.68603674035557,11.3873076206275
"Financial","CBRE GROUP INC-A","CBG US Equity",-4.213593,-19.8445382993491,-12.1585015589935,7200319488,5753686016,21.233011,17.019418,9.899504,15.177401,6271878016,6271878016,0.69,0.69,-7.68603674035557,11.3873076206275
"Financial","VORNADO RLTY TST","VNO US Equity",-3.350515,-7.61124026018899,0.0747964801665777,15896621056,14686691328,44.020618,40.670103,7.561719,6.150831,2860093952,2860093952,2.99,2.99,-7.68603674035557,11.3873076206275
"Financial","SLM CORP","SLM US Equity",-0.0150170000000003,-0.20145830214265,7.48457843821292,7732709888,7907536896,7.454148,7.439131,-0.35026,30.893636,5967999872,6291999872,1.94,2.19,-7.68603674035557,11.3873076206275
"Financial","UNUM GROUP","UNM US Equity",-1.074193,-14.2429363286743,-6.55689958831873,6432368640,5516210176,7.541935,6.467742,12.927015,-2.696129,10462000128,10462000128,0.88,0.88,-7.68603674035557,11.3873076206275
"Financial","PROGRESSIVE CORP","PGR US Equity",-1.295524,-6.6261372463184,1.05989949403717,13712327680,13358899200,19.551723,18.256199,8.840069,15.491809,16788500224,16438300160,1.49,1.5,-7.68603674035557,11.3873076206275
"Financial","CAPITAL ONE FINA","COF US Equity",1.788978,17.7631271272699,25.4491638676255,32894300160,34540843008,10.071301,11.860279,-2.468497,41.034083,23176999936,21535000064,6.35,5.81,-7.68603674035557,11.3873076206275
"Financial","HUNTINGTON BANC","HBAN US Equity",-0.289539,-2.98535978792881,4.70067695242676,5967113728,5312563712,9.69863,9.409091,10.798123,15.199288,3029726016,2967648000,0.72,0.67,-7.68603674035557,11.3873076206275
"Financial","PEOPLE'S UNITED","PBCT US Equity",-0.378630999999999,-2.26997002398081,5.41606671637476,4144187904,4136784640,16.68,16.301369,4.814499,-2.404313,1.351e+09,1358900000,0.72,0.66,-7.68603674035557,11.3873076206275
"Financial","TRAVELERS COS IN","TRV US Equity",-3.006771,-23.3721972020564,-15.6861604617008,30150486016,26209370112,12.864734,9.857963,11.236424,18.662611,25740000256,25636000256,6.33,7.06,-7.68603674035557,11.3873076206275
"Financial","INVESCO LTD","IVZ US Equity",-3.517128,-20.0110252924579,-12.3249885521023,12331047936,10612604928,17.575951,14.058823,6.43925,21.360412,4347600000,4405499904,1.5,1.59,-7.68603674035557,11.3873076206275
"Financial","AVALONBAY COMMUN","AVB US Equity",-14.909172,-37.4768669298505,-29.7908301894949,14424823808,13220661248,39.782333,24.873161,-6.991663,5.827881,1054466000,1034602000,4.33,6.54,-7.68603674035557,11.3873076206275
"Financial","WELLS FARGO & CO","WFC US Equity",-0.173976999999999,-1.6788557413649,6.00718099899067,185005129728,173247234048,10.362832,10.188855,3.514174,22.640863,91246999552,9.0176e+10,3.4,3.22,-7.68603674035557,11.3873076206275
"Financial","SIMON PROPERTY","SPG US Equity",-1.37802199999999,-3.87108743037244,3.81494930998313,50715361280,48752128000,35.597801,34.219779,2.454301,23.199994,4706988928,4706988928,4.97,4.97,-7.68603674035557,11.3873076206275
"Financial","HCP INC","HCP US Equity",-1.296703,-5.05461422608468,2.63142251427089,21106960384,20040085504,25.653847,24.357144,4.558002,12.085713,1860536000,1860536000,1.52,1.52,-7.68603674035557,11.3873076206275
"Financial","BLACKROCK INC","BLK US Equity",-2.4822,-14.3552449474274,-6.66920820707183,41330589696,32840374272,17.291241,14.809041,14.600161,9.309507,9375999744,9034999808,14.06,13.14,-7.68603674035557,11.3873076206275
"Financial","TORCHMARK CORP","TMK US Equity",-1.213307,-11.0674737097706,-3.38143696941503,5317992960,4752763392,10.962818,9.749511,8.72829,16.16001,3494372032,3494372032,5.12,5.12,-7.68603674035557,11.3873076206275
"Financial","ASSURANT INC","AIZ US Equity",-0.341211,-5.92307301063116,1.76296372972441,3069625600,2887809024,5.760709,5.419498,12.391929,-9.153724,8458825088,8458825088,7.1,7.1,-7.68603674035557,11.3873076206275
"Financial","HOST HOTELS & RE","HST US Equity",0,0,7.68603674035557,12096081920,10400166912,NA,NA,6.509256,-1.543608,5.215e+09,5.215e+09,0.08,0.08,-7.68603674035557,11.3873076206275
"Financial","LEUCADIA NATL","LUK US Equity",-1.714975,-14.0316150395251,-6.34557829916953,6187939328,5319671296,12.222221,10.507246,6.347198,-4.353561,7050662976,7050662976,2.13,2.13,-7.68603674035557,11.3873076206275
"Financial","PRINCIPAL FINL","PFG US Equity",-0.884485,-7.79575567008719,-0.109718929731622,8960273408,7923911680,11.345725,10.46124,7.012623,12.122643,9211799936,8978199936,2.6,2.4,-7.68603674035557,11.3873076206275
"Financial","MOODY'S CORP","MCO US Equity",-3.362963,-16.4046975609756,-8.71866082062003,12337514496,10313582592,20.5,17.137037,9.996023,39.138276,2543200000,2543200000,2.81,2.81,-7.68603674035557,11.3873076206275
"Health","WELLPOINT INC","WLP US Equity",-0.962539,-11.0812808083101,-4.39127582833616,19834773504,17566466048,8.686171,7.723632,7.222589,-11.487058,61711699968,61493299200,8.2,7.65,-6.69000497997394,20.7755338396615
"Health","LABORATORY CP","LH US Equity",-0.8896,-6.14568322747297,0.544321752500968,8558461952,8032486400,14.475201,13.585601,4.444699,-1.232985,5632199808,5632199808,6.15,6.15,-6.69000497997394,20.7755338396615
"Health","UNITEDHEALTH GRP","UNH US Equity",-0.227262,-2.15159289940828,4.53841208056566,56968642560,55426187264,10.5625,10.335238,2.820794,8.20155,110617999360,107765000192,5.36,5.33,-6.69000497997394,20.7755338396615
"Health","EDWARDS LIFE","EW US Equity",-1.77778,-4.62477807488182,2.06522690509212,10780536832,10281960448,38.440331,36.662551,3.593219,26.011316,1819300000,1819300000,2.31,2.31,-6.69000497997394,20.7755338396615
"Health","BECTON DICKINSON","BDX US Equity",-1.752277,-11.2977109375373,-4.60770595756336,16770957312,15072382976,15.510018,13.757741,8.901393,2.918033,7826164096,7826164096,5.71,5.71,-6.69000497997394,20.7755338396615
"Health","ALEXION PHARM","ALXN US Equity",-8.389833,-10.115461916692,-3.42545693671806,19014727680,17091300352,82.940681,74.550848,4.405808,23.034967,1041147008,1041147008,1.17,1.17,-6.69000497997394,20.7755338396615
"Health","ABBOTT LABS","ABT US Equity",6.195797,92.7175019446472,99.4075069246211,53537214464,101984681984,6.682446,12.878243,8.558203,18.50376,39873974272,39413974016,3.76,4.12,-6.69000497997394,20.7755338396615
"Health","DENTSPLY INTL","XRAY US Equity",-1.979382,-9.04167843289303,-2.35167345291909,6027710976,5482704384,21.891754,19.912372,7.2204,10.880943,2913153984,2913153984,1.62,1.62,-6.69000497997394,20.7755338396615
"Health","LIFE TECHNOLOGIE","LIFE US Equity",-6.465624,-26.5601973242475,-19.8701923442736,11224999936,8243614208,24.343283,17.877659,33.06139,23.135762,3810050944,3810050944,2.52,2.52,-6.69000497997394,20.7755338396615
"Health","MERCK & CO","MRK US Equity",0.334002,3.05017359401994,9.74017857399388,127166210048,135408812032,10.950262,11.284264,2.173921,21.662468,47268000768,4.7824e+10,2.19,2.21,-6.69000497997394,20.7755338396615
"Health","AMERISOURCEBERGE","ABC US Equity",-1.628798,-10.256561707639,-3.56655672766506,10956684288,10256717824,15.880546,14.251748,7.758218,10.762099,80759943168,79654273024,2.94,2.84,-6.69000497997394,20.7755338396615
"Health","QUEST DIAGNOSTIC","DGX US Equity",-0.631359999999999,-4.81315555192339,1.87684942805055,9237606400,9229658112,13.117382,12.486022,0.234566,1.129996,7468504832,7574004864,3.49,4.34,-6.69000497997394,20.7755338396615
"Health","COVENTRY HEALTH","CVH US Equity",-0.809816,-5.74537576625963,0.944629213714308,6180432384,5825344000,14.095092,13.285276,2.498325,44.106711,13796702208,13796702208,3.26,3.26,-6.69000497997394,20.7755338396615
"Health","THERMO FISHER","TMO US Equity",-2.392828,-11.455368152113,-4.76536317213906,26936868864,21919076352,20.888268,18.49544,17.246786,36.26896,12553400320,12427700224,3.25,2.97,-6.69000497997394,20.7755338396615
"Health","STRYKER CORP","SYK US Equity",-2.165626,-14.0161077161449,-7.32610273617096,23967846400,20002353152,15.45098,13.285354,14.99453,7.065629,8655999872,8.534e+09,3.41,3.75,-6.69000497997394,20.7755338396615
"Health","EXPRESS SCRIPTS","ESRX US Equity",0.0555559999999993,0.255429885057468,6.94543486503141,44746887168,44861177856,21.75,21.805556,1.500003,22.958162,78925900800,78925900800,1.84,1.84,-6.69000497997394,20.7755338396615
"Health","DAVITA HEALTHCAR","DVA US Equity",-0.646766,-3.34132890416939,3.34867607580455,11135087616,10763028480,19.35655,18.709784,5.600292,48.819421,7621659008,7621659008,5.61,5.61,-6.69000497997394,20.7755338396615
"Health","MCKESSON CORP","MCK US Equity",-1.340555,-8.37928049279774,-1.6892755128238,24031854592,22350604288,15.99845,14.657895,6.425333,22.390185,123533998080,123185997824,6.72,6.67,-6.69000497997394,20.7755338396615
"Health","MEDTRONIC INC","MDT US Equity",-1.442023,-10.4801762850911,-3.79017130511716,47452901376,42345951232,13.75953,12.317507,14.383222,11.279344,16318000128,16355000064,3.31,3.5,-6.69000497997394,20.7755338396615
"Health","COVIDIEN PLC","COV US Equity",-2.220335,-15.0975689577715,-8.40756397779756,29657821184,26136467456,14.706573,12.486238,8.503636,23.046678,12009999872,11928999936,3.97,3.91,-6.69000497997394,20.7755338396615
"Health","VARIAN MEDICAL S","VAR US Equity",0.121046,0.662846652738303,7.35285163271224,7791712768,7713536512,18.261539,18.382585,1.395221,3.783705,2860019968,2806957952,3.9,3.83,-6.69000497997394,20.7755338396615
"Health","BAXTER INTL INC","BAX US Equity",-0.420019,-2.76063087289434,3.9293741070796,37780717568,36006232064,15.214602,14.794583,3.165306,35.155189,14189999872,14030999808,4.22,4.14,-6.69000497997394,20.7755338396615
"Health","TENET HEALTHCARE","THC US Equity",-7.136905,-30.4856344626809,-23.795629482707,4187680768,2911039488,23.410715,16.27381,21.127195,33.235865,9061999872,9061999872,0.22,0.22,-6.69000497997394,20.7755338396615
"Health","PFIZER INC","PFE US Equity",-1.712083,-13.6941859001195,-7.00418092014556,203427905536,180537425920,12.502262,10.790179,11.131616,16.044108,59506000896,61184001024,1.97,1.3,-6.69000497997394,20.7755338396615
"Health","CR BARD INC","BCR US Equity",-0.479299999999999,-3.17442803171619,3.51557694825775,8177693184,7906063872,15.098783,14.619483,1.847282,13.228228,2958099968,2947400000,6.24,6.01,-6.69000497997394,20.7755338396615
"Health","AMGEN INC","AMGN US Equity",0.106892,0.740688488562264,7.4306934685362,65242800128,65486094336,14.431438,14.53833,0.116016,34.8731,17265000448,16817000192,5.6,5.66,-6.69000497997394,20.7755338396615
"Health","ALLERGAN INC","AGN US Equity",-4.278514,-15.0959268298922,-8.40592184991826,32860098560,27303817216,28.342175,24.063661,16.48315,3.572967,5699500032,5699500032,3.49,3.49,-6.69000497997394,20.7755338396615
"Health","ZIMMER HLDGS","ZMH US Equity",-1.294707,-9.37503869436329,-2.68503371438935,12747201536,11248142336,13.810151,12.515444,10.216018,22.38634,4471699968,4458499968,4.3,4.3,-6.69000497997394,20.7755338396615
"Health","BIOGEN IDEC INC","BIIB US Equity",-3.80993,-13.8542909090909,-7.16428592911696,37216694272,32733186048,27.5,23.69007,7.467383,25.715586,5516460032,5516460032,5.79,5.79,-6.69000497997394,20.7755338396615
"Health","CELGENE CORP","CELG US Equity",-7.212332,-27.7287983840837,-21.0387934041098,42907832320,30691956736,26.010258,18.797926,29.272335,7.337277,5506712960,5506712960,3.37,3.37,-6.69000497997394,20.7755338396615
"Health","PATTERSON COS","PDCO US Equity",-1.144334,-6.11594641151374,0.574058568460199,4004241408,3799151360,18.710661,17.566327,7.683322,18.558513,3587782080,3577464064,1.98,1.97,-6.69000497997394,20.7755338396615
"Health","INTUITIVE SURGIC","ISRG US Equity",-1.790723,-4.89659222941275,1.79341275056119,23208579072,21380667392,36.570801,34.780078,19.026447,16.131401,2178799968,2066300000,16.47,15.96,-6.69000497997394,20.7755338396615
"Health","HUMANA INC","HUM US Equity",-0.609154999999999,-6.88785724211848,-0.197852262144542,11922160640,11100979200,8.843897,8.234742,9.791638,-19.12876,38625000448,38625000448,7.57,7.57,-6.69000497997394,20.7755338396615
"Health","CARDINAL HEALTH","CAH US Equity",-0.960607,-7.22425484903703,-0.534249869063092,14909465600,13885522944,13.29697,12.336363,6.556582,1.94904,106648500224,106648500224,3.2,3.2,-6.69000497997394,20.7755338396615
"Health","CAREFUSION CORP","CFN US Equity",-2.522727,-14.1717191532046,-7.48171417323066,6973767680,5967324672,17.801136,15.278409,9.622113,5.824477,3.646e+09,3.646e+09,1.36,1.36,-6.69000497997394,20.7755338396615
"Health","PERRIGO CO","PRGO US Equity",0.613961,2.91584821428571,9.60585319425965,9848621056,10294030336,21.056,21.669961,1.201576,12.948465,3262552960,3217763968,4.74,4.68,-6.69000497997394,20.7755338396615
"Health","MYLAN INC","MYL US Equity",-1.724719,-10.6265137932749,-3.93650881330096,11773479936,10522369024,16.230337,14.505618,5.245896,20.316872,6624951168,6624951168,1.45,1.45,-6.69000497997394,20.7755338396615
"Health","CIGNA CORP","CI US Equity",-1.070525,-10.0543532877296,-3.36434830775566,16833228800,15140755456,10.647378,9.576853,10.138425,26.209556,27065999872,27065999872,5.32,5.32,-6.69000497997394,20.7755338396615
"Health","BRISTOL-MYER SQB","BMY US Equity",-3.014609,-15.5998455440856,-8.90984056411166,60926926848,53845467136,19.324608,16.309999,14.467444,-3.694361,17620999680,18883999744,1.16,1.1,-6.69000497997394,20.7755338396615
"Health","JOHNSON&JOHNSON","JNJ US Equity",-0.587921999999999,-4.04998844773519,2.64001653223875,205572194304,193930264576,14.516634,13.928712,5.82026,10.238671,67223999488,65920999424,3.93,3.08,-6.69000497997394,20.7755338396615
"Health","CERNER CORP","CERN US Equity",-2.09767600000001,-5.36139217755831,1.32861280241563,14431976448,13658221568,39.125584,37.027908,8.527932,29.975511,2570678016,2570678016,2.21,2.21,-6.69000497997394,20.7755338396615
"Health","AETNA INC","AET US Equity",-1.93306,-18.9398407809439,-12.24983580097,16216559616,14279804928,10.206316,8.273256,5.157579,2.856941,36595900416,35239699968,4.85,5.33,-6.69000497997394,20.7755338396615
"Health","ELI LILLY & CO","LLY US Equity",-1.859168,-11.6283759272463,-4.93837094727236,62896525312,55910600704,15.9882,14.129032,9.894568,20.144668,22603299840,22692599808,3.66,3.69,-6.69000497997394,20.7755338396615
"Health","ST JUDE MEDICAL","STJ US Equity",-0.98193,-8.70547688890177,-2.01547190892783,12687656960,11519666176,11.279451,10.297521,13.918093,10.80442,5503000064,5537874048,2.4,2.52,-6.69000497997394,20.7755338396615
"Health","ACTAVIS INC","ACT US Equity",-0.252124999999999,-1.01274607972369,5.67725890025025,11227266048,11113561088,24.895184,24.643059,2.186043,44.166387,5709300096,5709300096,1.32,1.32,-6.69000497997394,20.7755338396615
"Health","PERKINELMER INC","PKI US Equity",14.613883,63.6704389256662,70.3604439056401,3872682240,3578844928,22.952383,37.566266,6.520059,57.581815,2115205024,2082476000,0.62,0.02,-6.69000497997394,20.7755338396615
"Health","BOSTON SCIENTIFC","BSX US Equity",0,0,6.69000497997394,10489595904,7084595712,NA,NA,33.333332,-3.370792,7.25e+09,7277000064,-2.87,-2.84,-6.69000497997394,20.7755338396615
"Health","GILEAD SCIENCES","GILD US Equity",-3.979291,-17.0468995353892,-10.3568945554153,61460422656,49588068352,23.343195,19.363904,7.42002,59.90715,9314610176,9314610176,1.645,3.29,-6.69000497997394,20.7755338396615
"Health","FOREST LABS INC","FRX US Equity",-30.968285,-66.2150784851426,-59.5250735051687,9704380416,8858232832,46.769234,15.800949,3.284258,10.178453,3323932096,3803054080,0.43,2.05,-6.69000497997394,20.7755338396615
"Health","HOSPIRA INC","HSP US Equity",-1.939025,-9.20405463046269,-2.51404965048875,5708347392,5182948352,21.067074,19.128049,10.595389,3.292723,4007200000,4007200000,-1.07,-1.07,-6.69000497997394,20.7755338396615
"Materials","AIRGAS INC","ARG US Equity",-1.349152,-6.09754576350118,-0.684024170749129,7615727616,6912821248,22.126148,20.776996,5.674225,14.882561,4935723008,4881766016,4.45,4.33,-5.41352159275205,42.7624437994866
"Materials","INTL PAPER CO","IP US Equity",-3.162317,-17.7716994892188,-12.3581778964667,18597795840,15356906496,17.794117,14.6318,6.300197,21.064147,27832999936,27125000192,1.82,1.87,-5.41352159275205,42.7624437994866
"Materials","MEADWESTVACO COR","MWV US Equity",-3.82396,-15.1858320106153,-9.77231041786325,5590120960,5226535936,25.181103,21.357143,0.345148,15.050635,5566000128,5737000192,1.19,0.95,-5.41352159275205,42.7624437994866
"Materials","DU PONT (EI)","DD US Equity",-1.950264,-14.2672498426426,-8.85372824989055,45159686144,40870207488,13.669516,11.719252,6.673186,-1.845834,36951000576,38051000320,2.98,3.26,-5.41352159275205,42.7624437994866
"Materials","US STEEL CORP","X US Equity",34.963326,198.406723123596,203.820244716348,3229012736,3110702080,17.622047,52.585373,-6.163527,-18.057539,1.9328e+10,19659999744,-0.87,-2.09,-5.41352159275205,42.7624437994866
"Materials","AIR PRODS & CHEM","APD US Equity",-1.222601,-8.32244980701,-2.90892821425795,18886187008,16822193152,14.690398,13.467797,5.605816,-4.571358,9852600064,9713299968,5.68,5.53,-5.41352159275205,42.7624437994866
"Materials","FREEPORT-MCMORAN","FCX US Equity",1.197696,10.6595959646303,16.0731175573824,33919160320,37298737152,11.235848,12.433544,5.406481,10.260387,18009999872,17658999808,3.21,3.1,-5.41352159275205,42.7624437994866
"Materials","ALLEGHENY TECH","ATI US Equity",-4.060345,-24.8942925486861,-19.480770955934,3556014080,2944754688,16.310345,12.25,9.057971,-41.736956,5031500032,5181799936,1.49,1.69,-5.41352159275205,42.7624437994866
"Materials","NEWMONT MINING","NEM US Equity",1.374318,11.5076739429583,16.9211955357104,21773576192,24279207936,11.942622,13.31694,-5.878552,-17.110725,10156999936,10156999936,0.21,0.21,-5.41352159275205,42.7624437994866
"Materials","MONSANTO CO","MON US Equity",-1.437933,-6.00369031221854,-0.590168719466488,54797623296,46697140224,23.950819,22.512886,8.472122,26.619432,14016000384,13516000384,4.22,3.83,-5.41352159275205,42.7624437994866
"Materials","LYONDELLBASELL-A","LYB US Equity",0.210974,1.81512583641584,7.22864742916789,35298852864,30358048768,11.623106,11.83408,7.496933,66.526505,45496999936,45843999744,4.94,3.47,-5.41352159275205,42.7624437994866
"Materials","FMC CORP","FMC US Equity",-2.650816,-14.2902857694885,-8.87676417673645,8576139776,7350584320,18.549776,15.89896,6.664384,24.996503,3656900032,3656900032,2.82,2.82,-5.41352159275205,42.7624437994866
"Materials","ALCOA INC","AA US Equity",16.999997,47.2222138888889,52.6357354816409,9604816896,9049872384,36,52.999997,3.686632,-0.655231,23699999744,23791000064,0.19,-0.22,-5.41352159275205,42.7624437994866
"Materials","BALL CORP","BLL US Equity",0.263532000000001,1.76304584145313,7.17656743420518,7014109184,6801960448,14.947541,15.211073,1.877095,24.014424,8735700224,8673200128,2.61,2.69,-5.41352159275205,42.7624437994866
"Materials","NUCOR CORP","NUE US Equity",-3.230659,-12.7218375690511,-7.30831597629905,14922652672,12883415040,25.394594,22.163935,8.850787,5.410713,19429273088,19807675904,1.59,1.59,-5.41352159275205,42.7624437994866
"Materials","SHERWIN-WILLIAMS","SHW US Equity",-2.338177,-9.24767329660409,-3.83415170385204,16893059072,14834011136,25.283949,22.945772,6.5141,62.777405,9534462208,9383034112,6.63,5.63,-5.41352159275205,42.7624437994866
"Materials","EASTMAN CHEMICAL","EMN US Equity",-6.765309,-35.8055120716488,-30.3919904788967,11272483840,9208162304,18.894602,12.129293,8.008812,56.070495,8101999872,7.656e+09,3.11,4.19,-5.41352159275205,42.7624437994866
"Materials","BEMIS CO","BMS US Equity",-1.744626,-9.50566640097764,-4.09214480822559,3753558784,3465061888,18.353537,16.608911,8.607296,14.262175,5139222144,5175469056,1.67,1.48,-5.41352159275205,42.7624437994866
"Materials","SIGMA-ALDRICH","SIAL US Equity",-1.976379,-9.64890246962095,-4.2353808768689,9390222336,8484169728,20.482941,18.506562,6.061429,13.839334,2.578e+09,2.578e+09,3.74,3.74,-5.41352159275205,42.7624437994866
"Materials","CLIFFS NATURAL R","CLF US Equity",-0.272048999999999,-3.38074680915604,2.03277478359601,5366404608,5184978432,8.047009,7.77496,-2.359346,-40.014598,6098099968,6098099968,6.35,6.35,-5.41352159275205,42.7624437994866
"Materials","DOW CHEMICAL CO","DOW US Equity",-17.046026,-50.7353323071394,-45.3218107143874,39082958848,36324724736,33.597939,16.551913,0.806152,8.374041,56785999872,56966000640,0.71,1.3,-5.41352159275205,42.7624437994866
"Materials","PRAXAIR INC","PX US Equity",-0.383099000000001,-1.9156667395232,3.49785485322885,33156339712,32404609024,19.998207,19.615108,1.95523,3.633472,11224000256,11221000192,5.67,5.67,-5.41352159275205,42.7624437994866
"Materials","OWENS-ILLINOIS","OI US Equity",-2.21227,-23.7771574115812,-18.3636358188291,4026045952,3173781504,9.304182,7.091912,15.044658,-0.464387,7070000128,7070000128,1.09,-2.61,-5.41352159275205,42.7624437994866
"Materials","FASTENAL CO","FAST US Equity",-5.006991,-14.0345978826808,-8.62107628992875,15023950848,12632200192,35.676056,30.669065,8.815708,-0.615122,3133577024,3074146048,1.42,1.39,-5.41352159275205,42.7624437994866
"Materials","SEALED AIR CORP","SEE US Equity",-61.548386,-100,-94.586478407248,3711321600,3230823936,61.548386,NA,8.966303,-0.991844,7874900096,7874900096,-6.74,-6.39,-5.41352159275205,42.7624437994866
"Materials","VULCAN MATERIALS","VMC US Equity",0,0,5.41352159275205,7371446784,5960963584,NA,NA,9.279543,17.166999,2573504960,2605395968,-0.65,-0.61,-5.41352159275205,42.7624437994866
"Materials","CF INDUSTRIES HO","CF US Equity",-0.978656000000001,-12.1629800752804,-6.74945848252835,14457719808,12699229184,8.046186,7.06753,13.191574,40.225619,6340999936,6340999936,28.18,28.18,-5.41352159275205,42.7624437994866
"Materials","PRECISION CASTPT","PCP US Equity",-0.844965999999999,-4.22890497283182,1.18461661992023,27160221696,25199005696,19.980728,19.135762,-1.478198,5.265219,7892099968,7665699968,9.28,9.09,-5.41352159275205,42.7624437994866
"Materials","PPG INDS INC","PPG US Equity",-2.410453,-13.5133538140832,-8.09983222133115,20033333248,18500190208,17.837563,15.42711,3.849273,47.712907,1.52e+10,15068999936,6.13,6.07,-5.41352159275205,42.7624437994866
"Materials","MOSAIC CO/THE","MOS US Equity",-2.053554,-14.5477974852489,-9.13427589249685,26439636992,22231896064,14.11591,12.062356,9.676848,4.851356,10051299840,10529600000,4.32,4.25,-5.41352159275205,42.7624437994866
"Materials","INTL FLVR & FRAG","IFF US Equity",-2.035713,-11.1890011781986,-5.77547958544655,5817251328,5166359040,18.193876,16.158163,7.183647,22.855269,2785270976,2785270976,2.59,2.59,-5.41352159275205,42.7624437994866
"Materials","MASCO CORP","MAS US Equity",-2.935062,-12.1832767781106,-6.76975518535855,6624204800,5817159168,24.090908,21.155846,11.833746,59.072164,7593000064,7593000064,-1.74,-1.74,-5.41352159275205,42.7624437994866
"Materials","ECOLAB INC","ECL US Equity",-1.237225,-4.58913835364242,0.824383239109631,21637134336,20644175872,26.959854,25.722629,2.739918,23.073822,10638200064,10638200064,1.96,1.96,-5.41352159275205,42.7624437994866
"Other","TE CONNECTIVITY","TEL US Equity",-1.258616,-9.71854866370496,-0.744188242754147,16545664000,14282494976,12.950658,11.692042,6.061423,11.614176,13246000128,13420999936,2.65,2.6,-8.97436042095081,5.16403480015859
"Other","SEAGATE TECHNOLO","STX US Equity",-0.559226,-12.5730357793256,-3.59867535837479,12710227968,11068129280,4.44782,3.888594,10.683754,83.666782,16331999744,15858999808,7.84,7.83,-8.97436042095081,5.16403480015859
"Other","ENSCO PLC-CL A","ESV US Equity",-1.307088,-10.3153742946341,-1.34101387368329,14949019648,13406972928,12.671261,11.364173,8.586376,25.697521,4223400000,4223400000,5.09,5.09,-8.97436042095081,5.16403480015859
"Other","NOBLE CORP","NE US Equity",-2.5149,-12.2648433670894,-3.29048294613859,10467677184,9138368512,20.50495,17.99005,18.95462,21.387823,3547011968,3331689984,2.05,2.05,-8.97436042095081,5.16403480015859
"Producer","3M CO","MMM US Equity",-1.783844,-11.1534159604459,1.13712475222944,69781020672,61844815872,15.993701,14.209857,9.380721,11.568484,2.9904e+10,29606000128,6.4,6.33,-12.2905407126753,14.7583704508109
"Producer","WW GRAINGER INC","GWW US Equity",-1.490107,-7.04954556877515,5.24099514390019,15262397440,13790502912,21.137632,19.647525,8.523991,7.627322,8950044928,8800828928,9.71,9.58,-12.2905407126753,14.7583704508109
"Producer","IRON MOUNTAIN","IRM US Equity",-0.243043999999998,-0.724429273197227,11.5661114394781,6552271872,5910364160,33.549721,33.306677,11.143314,27.981675,2988624960,2988624960,0.945965,0.945965,-12.2905407126753,14.7583704508109
"Producer","ACCENTURE PLC-A","ACN US Equity",-1.379403,-7.36429222947136,4.92624848320398,51390869504,53729263616,18.730965,17.351562,10.977448,27.975126,29856913408,29777985536,4.07,3.98,-12.2905407126753,14.7583704508109
"Producer","XEROX CORP","XRX US Equity",-1.208099,-14.4610348344724,-2.17049412179706,9814651904,8093398528,8.354167,7.146068,17.595312,-18.76932,22390000128,22431000576,0.9,0.91,-12.2905407126753,14.7583704508109
"Producer","JACOBS ENGIN GRP","JEC US Equity",-2.346413,-14.4192971209253,-2.12875640824996,6299892224,5149427200,16.272728,13.926315,13.530661,-2.193206,11021651200,10830788096,3.04,2.89,-12.2905407126753,14.7583704508109
"Producer","CSX CORP","CSX US Equity",-0.944134,-7.7098534110851,4.58068730159024,22607804416,20864776192,12.24581,11.301676,11.099851,-2.17921,11756000256,11823000320,1.79,1.79,-12.2905407126753,14.7583704508109
"Producer","ADT CORP/THE","ADT US Equity",-27.350574,-100,-87.7094592873247,11051666432,9419710464,27.350574,NA,2.638521,NA,3.242e+09,NA,1.75,NA,-12.2905407126753,14.7583704508109
"Producer","UNITED TECH CORP","UTX US Equity",-2.751505,-16.3546723130553,-4.06413160037996,82342363136,71197179904,16.823969,14.072464,9.547608,8.322447,57715998720,56238998528,5.73,4.93,-12.2905407126753,14.7583704508109
"Producer","DANAHER CORP","DHR US Equity",-2.251207,-11.838660468568,0.451880244107336,41886838784,35998990336,19.015724,16.764517,8.175312,10.635678,18260422144,18001905664,3.45,3.37,-12.2905407126753,14.7583704508109
"Producer","JOY GLOBAL INC","JOY US Equity",-0.527818999999999,-5.73483731760521,6.55570339507013,6799531008,6292347904,9.203731,8.675912,0.580123,-20.052602,5660888832,5401276928,7.19,6.82,-12.2905407126753,14.7583704508109
"Producer","SOUTHWEST AIR","LUV US Equity",-3.363635,-19.7684710390446,-7.47793032636926,8287508992,6649195008,17.01515,13.651515,9.667967,5.5494,17089000192,17024000256,0.56,0.65,-12.2905407126753,14.7583704508109
"Producer","AGILENT TECH INC","A US Equity",-3.404383,-21.6485376322,-9.35799691952466,15757956096,13094494208,15.725695,12.321312,10.625311,8.384264,6858000128,6819000064,3.31,2.92,-12.2905407126753,14.7583704508109
